username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	Unnamed: 10	Unnamed: 11
vanessastellzer	2018-06-02 03:32	5	4	gosto amoedo vou logo 1 turno npodemos arriscar temos escolher um conjunto agora levlo 2		@geraldoalckmin		1.0027999779476E+018	https://twitter.com/vanessastellzer/status/1002799977947594752		
vanessastellzer	2018-06-02 03:29	1	0	sim nas eleioes passadas era votei acio logo primeiro pq tava pavor marina ir dilma aqui govsp n natalini pq certeza skaaaaaaf nconseguiria ir pro 2		@EduardoJorge43 @geraldoalckmin		1.00279936043705E+018	https://twitter.com/vanessastellzer/status/1002799360437047296		
libabda	2018-06-02 03:23	0	0	a poltca parente psdb vem engana bobo povo brasileiro dono perrobr petrleo pagando pra acionista gringo sorrir				1.00279790700165E+018	https://twitter.com/libabda/status/1002797907001651200		
ivansdavid	2018-06-02 03:15	0	0	e posicionamento integrantes teve senador pediu cabeparente				1.00279592108685E+018	https://twitter.com/ivansdavid/status/1002795921086844928		
FalarcomGimenes	2018-06-02 03:06	0	0	diga uma palhao coloca ai idiota				1.00279350115381E+018	https://twitter.com/FalarcomGimenes/status/1002793501153808384		
FalarcomGimenes	2018-06-02 03:05	0	0	segura defunto canalhas				1.00279332530749E+018	https://twitter.com/FalarcomGimenes/status/1002793325307494402		
LourenzoAL	2018-06-02 02:34	0	9	parente nomeavcs tucanos a grande quadrilha				1.00278538252465E+018	https://twitter.com/LourenzoAL/status/1002785382524649472		
valdirborgf	2018-06-02 02:25	0	0	precisa privilegiar concorrentes politica preequivocada				1.00278326223695E+018	https://twitter.com/valdirborgf/status/1002783262236954624		
Luiztk30	2018-06-02 02:20	0	0	concordo plenamente discurso geraldo alckmin pois importante preservar petrobras falar verdade timportante quanto ser eleito pois muita gente pregando discurso populista s ser eleito muda tudo				1.00278192296636E+018	https://twitter.com/Luiztk30/status/1002781922966364160		
topazioluna3	2018-06-02 02:11	0	0	tem desfazer tudo				1.00277981246801E+018	https://twitter.com/topazioluna3/status/1002779812468011008		
Cesarclaudino	2018-06-02 01:54	0	0	sobre pregs cozinha senhor dizer pode comear faltar lenha				1.00277544578658E+018	https://twitter.com/Cesarclaudino/status/1002775445786578944		
magalhes_ana	2018-06-02 01:53	0	0	aquela poltica saudosos tempos dilma				1.00277520846021E+018	https://twitter.com/magalhes_ana/status/1002775208460210178		
dustinthewind06	2018-06-02 01:31	0	1	teu pai chama gepeto pq vc ceteza pinquio				1.00276952914609E+018	https://twitter.com/dustinthewind06/status/1002769529146093573		
IsmarPanigas	2018-06-02 01:25	0	0	bora falar merda				1.00276803272328E+018	https://twitter.com/IsmarPanigas/status/1002768032723275782		
IsmarPanigas	2018-06-02 01:22	0	0	bem fcil				1.00276739135129E+018	https://twitter.com/IsmarPanigas/status/1002767391351287808		
Esqueleto50	2018-06-02 00:54	0	0	ciro gomes geraldo alckmin marina silva todos calam 40 todos scorruptos apoiam pt se nbolsonaro votaria levy fidelix menos ruim o resto resto		@Camilafrrz @fernanda_cidl		1.00276033471587E+018	https://twitter.com/Esqueleto50/status/1002760334715867136		
gabrielmkoerich	2018-06-02 00:49	0	0	6phdpou6				1.00275918917167E+018	https://twitter.com/gabrielmkoerich/status/1002759189171666945		
tourinho_victor	2018-06-02 00:49	0	0	desvia a dinheiro merenda fdp twittersejehomistatu s1002587427192655878		@geraldoalckmin		1.0027591464653E+018	https://twitter.com/tourinho_victor/status/1002759146465300485		
josedamascenoj	2018-06-02 00:48	0	0	t esquecendo parente mesma famlia tucana ou patente nvenha discursos eleitoreiros essa poltica prepetrobras defendida partido voc tambm acha adequada deixa mimimi				1.00275887243892E+018	https://twitter.com/josedamascenoj/status/1002758872438923264		
ricardosatiro	2018-06-02 00:46	0	0	o senhor fez reduzir icms governador sp comepensar agora s				1.00275834971528E+018	https://twitter.com/ricardosatiro/status/1002758349715275776		
ricardosatiro	2018-06-02 00:44	0	0	oportunista falando oportunismo igual falando fake news		@GloboNews		1.00275792245417E+018	https://twitter.com/ricardosatiro/status/1002757922454167552		
ricardosatiro	2018-06-02 00:44	0	0	tipo vc				1.00275772944068E+018	https://twitter.com/ricardosatiro/status/1002757729440681984		
JFstz	2018-06-02 00:34	0	0	hahahahaha resposta ja vi perfil n srio				1.00275541214644E+018	https://twitter.com/JFstz/status/1002755412146442240		
capitalist_ant	2018-06-02 00:33	0	0	sspspgovbr				1.00275500123892E+018	https://twitter.com/capitalist_ant/status/1002755001238917121		
roque_ivaldi	2018-06-02 00:31	0	0	mais tucano nresistiu tentajogar pra galera governador qudecepcionante twit brasileiros q acreditam livre mercado vergonha		@Rede45 @roxmo @Ricamconsult @AlexSchwartsman @alexandregarcia @realsardenberg @fundacaofhc		1.00275466433566E+018	https://twitter.com/roque_ivaldi/status/1002754664335663104		
DanielAlvesdeMe	2018-06-02 00:26	0	0	deus defenda				1.00275327625165E+018	https://twitter.com/DanielAlvesdeMe/status/1002753276251648000		
FalarcomGimenes	2018-06-02 00:25	0	19	povo ganhou impostas pagam ficar s nisso vc aes vive bolsa pesquise quanto devem impostos outros governos privatiza vc investidor talvez satisfeito povo				1.00275291882153E+018	https://twitter.com/FalarcomGimenes/status/1002752918821527552		
brunosec	2018-06-02 00:16	0	0	isso nexiste voc sabe disso filho				1.00275085657869E+018	https://twitter.com/brunosec/status/1002750856578691077		
JFstz	2018-06-02 00:13	0	0	gostaria ter acesso resultados mencionados nsei origem perfil queria poder ver veracidade informaes				1.00275012451748E+018	https://twitter.com/JFstz/status/1002750124517482501		
blogkatia	2018-06-02 00:10	1	2	quer dinheiro twitterspitfireansta tus1002679119514161153		@geraldoalckmin		1.00274929884774E+018	https://twitter.com/blogkatia/status/1002749298847739904		
taniagomide1	2018-06-02 00:05	0	2	falta diminuir corruppoltica isso sim se nroubo dinheiro impostos dava sobrava muuuito twitterspitfireansta tus1002679119514161153		@geraldoalckmin		1.00274809355158E+018	https://twitter.com/taniagomide1/status/1002748093551579136		
KarlaAcioly	2018-06-02 00:05	0	0	tpreocupado povo				1.00274797472275E+018	https://twitter.com/KarlaAcioly/status/1002747974722752512		
FP_Saldanha	2018-06-02 00:04	0	8	esse cabeovo cozido vai levar outra invertida aqui t ok 33		@geraldoalckmin		1.00274782983054E+018	https://twitter.com/FP_Saldanha/status/1002747829830541313		
denislo_barbosa	2018-06-01 23:56	0	4	a vale de 45 bilhes dolares receita 30				1.00274586822159E+018	https://twitter.com/denislo_barbosa/status/1002745868221591554		
gabrielmkoerich	2018-06-01 23:51	0	6	sim prebarril subiu hoje est 76 ainda nentendi queda livre	"meu caro""."				1.00274440358327E+018	https://twitter.com/gabrielmkoerich/status/1002744403583266817	
capitalist_ant	2018-06-01 23:49	5	8	mais frases efeito resultados concretos seguranpblica twitterrenovapsdbsta tus1002743387932553217		@geraldoalckmin		1.00274394446627E+018	https://twitter.com/capitalist_ant/status/1002743944466268161		
alex32069005	2018-06-01 23:49	0	0	vai bandido vem historinha				1.00274391658683E+018	https://twitter.com/alex32069005/status/1002743916586831872		
Lombardi1951SEP	2018-06-01 23:48	0	0	meu querido ex governador sr consegue perder spaulo sem chance brasil abracuidado moro vai pegar				1.00274371074277E+018	https://twitter.com/Lombardi1951SEP/status/1002743710742765571		
AmorimElisio	2018-06-01 23:47	0	1	preservar proteger sentido nvejo ocorrer empresa consumidor a melhor politica pre livre concorrncia vocs pensam proteger estado acima qualquer coisa				1.00274339629171E+018	https://twitter.com/AmorimElisio/status/1002743396291706881		
RenovaPSDB	2018-06-01 23:47	1	4	pois voto melhorar seguranpblica voto twitterpsdbcabostat us1002733346072428549		@geraldoalckmin		1.00274338793255E+018	https://twitter.com/RenovaPSDB/status/1002743387932553217		
contabi_lista	2018-06-01 23:46	0	0	est querendo dizer vai aposentar at enfim corruptos nserblindados twittermendesoncasta tus1002472586863882240		@geraldoalckmin @gilmarmendes @Rede45		1.00274313516703E+018	https://twitter.com/contabi_lista/status/1002743135167025153		
darth_paulinho	2018-06-01 23:33	0	2	ser vcomparecer roda viva dar oportunidade eleitorado vlos falar		@jairbolsonaro @geraldoalckmin		1.0027399095584E+018	https://twitter.com/darth_paulinho/status/1002739909558403072		
letrin45	2018-06-01 23:32	0	0	bolsonaro ganhando todas regies presidente bolsonaronelles			#BolsonaroNelles	1.00273961278615E+018	https://twitter.com/letrin45/status/1002739612786147328		
jeffertol	2018-06-01 23:31	0	0	quando perde respeito prova nbasta diploma universitrio precisamos propostas coerentes inteligentes npalavres ainda bem muitos jovens nessa linha				1.00273933096684E+018	https://twitter.com/jeffertol/status/1002739330966835203		
politicasemfato	2018-06-01 23:26	0	1	geraldo alckmin senado vem latim casa senis voc acha cara senil				1.0027381348855E+018	https://twitter.com/politicasemfato/status/1002738134885502976		
matheusedusch	2018-06-01 23:26	0	0	nacho q simplesmente votar candidato liberal boa escolha candidato n capaz montar governo aplicar propostas gosto amoedo meirelles nrocha pra mim lvaro dias governabilidade				1.0027381055548E+018	https://twitter.com/matheusedusch/status/1002738105554800640		
carol_volpe	2018-06-01 23:26	0	1	e estaes metr demoraram anos ficar prontas se investisse transporte pblico pessoas precisariam preocupar combustvel seja menos				1.00273809097953E+018	https://twitter.com/carol_volpe/status/1002738090979528706		
FredyCunha	2018-06-01 23:25	0	0	precisamos definir candidato presidente ndefinido nem neste momento estamos bem bem buraco				1.00273784956794E+018	https://twitter.com/FredyCunha/status/1002737849567936512		
jocadelgado51	2018-06-01 23:22	0	1	falou ladrmerenda crianpaulistas				1.00273713435952E+018	https://twitter.com/jocadelgado51/status/1002737134359515137		
profmigueljr	2018-06-01 23:21	0	0	congela igual voc congelou salrio professores sp anos tenha coragem				1.00273703839386E+018	https://twitter.com/profmigueljr/status/1002737038393856001		
Gabriel_Q11	2018-06-01 23:16	0	1					1.00273572141595E+018	https://twitter.com/Gabriel_Q11/status/1002735721415954432		
carlitobucar	2018-06-01 23:16	0	0	privatiza coisa logo antes piore				1.00273555332082E+018	https://twitter.com/carlitobucar/status/1002735553320816641		
DiegoPedarcini	2018-06-01 23:15	0	0	chuta logo bunda		@jdoriajr @geraldoalckmin @DoriaPresidente		1.0027353564988E+018	https://twitter.com/DiegoPedarcini/status/1002735356498804737		
PSDB_Cabo	2018-06-01 23:07	2	3	bolsonaro s bla bla bla nunca prendeu meliante j prendeu muitos bandidos spaulo fez l estado seguro pas esse experincia governar brasil 3fyye		@geraldoalckmin		1.00273334607243E+018	https://twitter.com/PSDB_Cabo/status/1002733346072428549		
9vaes	2018-06-01 23:06	0	0	alckmin pra presidente vc ja				1.00273320729974E+018	https://twitter.com/9vaes/status/1002733207299743747		
edwardkeys	2018-06-01 23:05	0	0	li manifestageraldo alckmin sobre demisspedro parente disse preciso encontrar substituto mantivesse sade financeira petrobrs atendendo demanda facebookeduardochaves posts10156305731427141				1.00273299845283E+018	https://twitter.com/edwardkeys/status/1002732998452830208		
Rsp1Silva	2018-06-01 23:00	0	0	a petrobrs ncriada dar lucro investidores bandidos a petrobrs interesse nacional n investidores menos bandidos				1.00273156731428E+018	https://twitter.com/Rsp1Silva/status/1002731567314284554		
Rsp1Silva	2018-06-01 22:56	0	0	esse geraldo filhote pmdb foratemer eu s certeza psdb pmdb nunca			#ForaTemer	1.0027305355868E+018	https://twitter.com/Rsp1Silva/status/1002730535586795524		
Rsp1Silva	2018-06-01 22:54	0	0	cala boca geraldo alckmin				1.00273015022674E+018	https://twitter.com/Rsp1Silva/status/1002730150226743296		
rodrigojsilva33	2018-06-01 22:53	0	0	safado filha puta				1.00272987077704E+018	https://twitter.com/rodrigojsilva33/status/1002729870777036800		
fradedesousaadv	2018-06-01 22:52	0	0	ok concordoe poltica adotada voc voc partidrio aumentar precombustvel conforme mercado internacional pretende subsidiar aumentar dvida pblica por favor gostaria esclarecimento				1.002729538995E+018	https://twitter.com/fradedesousaadv/status/1002729538994999296		
eduardocmps	2018-06-01 22:46	0	0	ta bebado				1.00272823580383E+018	https://twitter.com/eduardocmps/status/1002728235803832323		
Helenasth	2018-06-01 22:44	386	589	raquel dodge pede gilmar envie inqurito serra justisp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive				1.00272762002123E+018	https://twitter.com/Helenasth/status/1002727620021227520		
gilbertotakeya	2018-06-01 22:39	0	0	muito gasto vocs polticos pouco trabalho obras benefcios povo gastos excessivos distorincrvel realidade premercado internacional sendo tudo pode ser feito aqui pra baratear palhaada investidores				1.00272638415703E+018	https://twitter.com/gilbertotakeya/status/1002726384157028353		
gilbertotakeya	2018-06-01 22:37	0	0	o problema brasil sgastos enormes salrios elevados todos polticos tinham ganhar tempo trabalhado salrio comrcio baseado metas a cada 1 ano via plebiscito aberto poderamos renovar vocs n a cada 4 elei				1.00272580376183E+018	https://twitter.com/gilbertotakeya/status/1002725803761831937		
RenovaPSDB	2018-06-01 22:34	1	5	o consistncia tucano h 30 anos nusa poltica aventuras oportunsticas twitterpsdbcabostat us1002724432463519744		@geraldoalckmin		1.00272509986535E+018	https://twitter.com/RenovaPSDB/status/1002725099865346048		
gilbertotakeya	2018-06-01 22:34	0	0	que exploda mercado internacional tudo aqui a poltica preser baseada custos aqui brasil exportar bruto comprar refinado vergonha chamada idiotas todos brasileiros				1.0027250776606E+018	https://twitter.com/gilbertotakeya/status/1002725077660598272		
gilbertotakeya	2018-06-01 22:32	0	0	s vocs ganham poltica dessa populabaixa at mdia renda nganha nada o brasil devia seguir exemplo eua poucas taxas porm eficaz recolhimento se ganha qtde rotatividadr npoucas faturas taxas elevadas palguns				1.00272455744112E+018	https://twitter.com/gilbertotakeya/status/1002724557441118208		
Douglas_Sebok	2018-06-01 22:32	0	0	s privatizar sen tudo vai acontecer novamente pouco tempo				1.00272447844136E+018	https://twitter.com/Douglas_Sebok/status/1002724478441357313		
PSDB_Cabo	2018-06-01 22:29	0	1	coerncia preparado governar brasil 7fq		@geraldoalckmin		1.00272394555094E+018	https://twitter.com/PSDB_Cabo/status/1002723945550942209		
HawlisonFreire	2018-06-01 22:28	1	1	te interna		@geraldoalckmin		1.00272354931919E+018	https://twitter.com/HawlisonFreire/status/1002723549319188491		
gilbertotakeya	2018-06-01 22:28	0	0	o combustvel feito ns brasil refinarias basta atualizar mesma equipamentos mobra qualidade produto ser feito aqui nh sentido vergonha termos tudo pagarmos tcaro combustvel				1.00272350372705E+018	https://twitter.com/gilbertotakeya/status/1002723503727050752		
renatoptrindade	2018-06-01 22:27	0	1	j uns dias candidato presidente disse todas letras governo spaulo fez acordo com o pcc diminuihomicdios at agora geraldo alckmin ndeu palavra curioso n				1.00272346898567E+018	https://twitter.com/renatoptrindade/status/1002723468985667585		
gilbertotakeya	2018-06-01 22:25	0	0	pra disse problema s brasil falta recolhimento impostos certeza deve sentir falta deste cidadpetrobrs exportava matriaprima importava produto lapidado caro dlar vergonha poltica dessa				1.00272293756743E+018	https://twitter.com/gilbertotakeya/status/1002722937567432704		
Seneguini	2018-06-01 22:25	0	0	privatiza q nrisco				1.00272292440568E+018	https://twitter.com/Seneguini/status/1002722924405682177		
NiltonMCoelho	2018-06-01 22:19	0	4	ei				1.00272136524857E+018	https://twitter.com/NiltonMCoelho/status/1002721365248573440		
Deitos_Geovani	2018-06-01 22:19	0	1	xuxu deixa lado petrobrs conta pra ns spaulo voc conseguiu fazer milagre 1 ovo custar r 1200 merenda escolar				1.00272132382568E+018	https://twitter.com/Deitos_Geovani/status/1002721323825680385		
